m1,p
http://dbpedia.org/resource/GuideOne_Insurance,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/MMX_Mineração,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/New_Vision_Group,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/OPIN,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Pampa_Energía,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Pharmstandard,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Reel_FX_Creative_Studios,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Silvinit,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Spyker_N.V.,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Transener,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Uganda_Telecom,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/5N_Plus,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/A&T_Bank,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/AB_Bostaden,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Aegean_Marine_Petroleum_Network,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Aftek,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Ageas,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Agroindustrial_Casa_Grande,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Agroindustrial_Pomalca,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Al_Baraka_Banking_Group,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Albaraka_Türk,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Aliansce_Shopping_Centers,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Aluminium_Bahrain,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/American_Appraisal,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Anadolubank,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Apacer,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Archipelago_International,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Arig,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Avax_Technologies,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Avoca_Resources_Limited,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Azania_Bank,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/BBMG,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/BEST_Education_Network,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/BGFIBank_Group,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/BTV247,_Inc,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Banco_Hipotecario,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Banco_Patagonia,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Bank_M,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Bank_Saint_Petersburg,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Bank_Windhoek,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Banque_Populaire_du_Rwanda_SA,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/BayWa,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Befimmo,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Buffalo_Commercial_Bank,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/C._R._Bard,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/CMPC_(company),http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/CSAV,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/C_C_Land,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Capital_Bank_(Botswana),http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Capitol_Federal_Savings_Bank,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Casas_GEO,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Cavmont_Bank,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Cement_Corporation_of_India,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/China_Metal_Recycling,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Clearfly_Communications,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Coastal_Greenland,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Commercial_Bank_of_Africa_Group,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Compartamos_Banco,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Compañia_General_de_Electricidad,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Compañía_Minera_Milpo,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Consolidated_Bank_of_Kenya,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Consorcio_ARA,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Corimon,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Credicorp,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Credit_Bank,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/DESFA,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/DMA_Distribuidora,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/DSP_Group,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Dar_es_Salaam_Community_Bank,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/DealsDirect,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Digital_do_MaiN,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Dixon_Hughes_Goodman,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Drillisch,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Edenor,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/El_Brocal,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Elron_Electronic_Industries,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Engro_Corporation,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Enumeral,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Envases_Venezolanos,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Equity_Bank_Kenya_Limited,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/ExecuJet_Aviation_Group,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Exim_Bank_(Tanzania),http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/FBME_Bank,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Family_Bank,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Ferreyros,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/FinBank_Nigeria,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Finance_Bank_Zambia_Limited,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/First_Alliance_Bank_Zambia_Limited,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Fleming's_Prime_Steakhouse_&_Wine_Bar,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/FxPro,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/GE_Trailer_Fleet_Services,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Gartmore_Group,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/General_Cable,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/General_Shopping,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Glorious_Property_Holdings,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Granules_India_Limited,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Graña_y_Montero,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Grupo_Aeroportuario_Centro_Norte,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Grupo_Aeroportuario_del_Sureste,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Grupo_Famsa,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Grupo_Financiero_Galicia,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Guangzhou_Automobile_Industry_Group,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Guaranty_Trust_Bank_(East_Africa),http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Guaranty_Trust_Bank_(Kenya),http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Guaranty_Trust_Bank_(Rwanda),http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Gulf_Investment_House,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/H.L._Boulton,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Hercules_Networks,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Horiba,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Housing_Finance_Company_of_Kenya,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/I&M_Bank_Limited,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/I&M_Bank_Rwanda_Limited,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/ICBC_Turkey,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Imperial_Bank_Limited,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Imperial_Bank_South_Africa,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/India_Tourism_Development_Corporation,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Industrias_Vassallo,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/InterBolsa,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Interbank_Burundi,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Intermarket_Bank,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Inversiones_Aguas_Metropolitanas,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Investrust_Bank,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Islami_Bank_Bangladesh_Ltd,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/JGC_Corporation,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Jamii_Bora_Bank,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Julphar,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/KCB_Bank_Rwanda_Limited,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/KCB_Bank_South_Sudan_Limited,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Kingboard_Chemical,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Kingfisher_Xpress,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Kotak_Securities,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/La_Polar,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Loghman_Pharmaceuticals,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Longnecker_and_Associates,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/MANPA,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/MMTC_Ltd,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Mantex,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Medidata_Solutions,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Metro_Bank_(United_Kingdom),http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Metro_Pacific_Investments_Corporation,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Mexichem,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Minera_Autlan,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Minera_IRL,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Minsur,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Mkombozi_Commercial_Bank,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Máquina_de_Vendas,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/NASDAQ_Private_Market,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/NBS_Bank,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/National_Bank_of_Kenya,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/National_Payments_Corporation_of_India,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Nichirei,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Nur_Energie,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Padini,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Petroleum_&_Resources_Corporation,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Plugless_Power,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Poly_Property,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Polypipe,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Positivo_Informática,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Protean_Electric,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Protyre,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Provida,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Ripley_S.A.,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Royal_Greenland,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Ruth's_Hospitality_Group,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/SIDERPERU,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/SM-Chile,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Sadbhav_Engineering_Limited,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/SalfaCorp,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Sellar_Property_Group,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Sidian_Bank,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Sigdo_Koppers,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Sivan_Design_Group,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Socovesa,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Solvay_Indupa,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Sonda_S.A.,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Spencer_Trask_&_Co.,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Stonesoft_Corporation,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Sydbank,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Synthomer,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/TIM_Brasil,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Tekfen_Construction_and_Installation,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Tereos,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Toyobo,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Trans-Asia_Shipping_Lines,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Union_Bank_of_Nigeria,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Unity_Bank_(Nigeria),http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Urbi,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Vivimed_Labs,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Withings,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/2GO,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/A._O._Smith,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Aaeon,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/AbbVie_Inc.,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Accesso,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/African_Champion_Industries,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Agricultural_Development_Bank_of_Zimbabwe,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Aldermore,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Anadolu_Sigorta,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Anthea_Group,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Arena_Animation,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Artists_Music_Guild,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/AryoGen,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Atcom,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Avenir_Telecom,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Avianca_Holdings,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Avocet_Mining,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Ayeyarwady_Bank,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Azmat_Welfare_Foundation,http://dbpedia.org/resource/Chairman
